LAMBX;LAMBY;DATE;PRENEI;PRELIQ;T;FF;Q;DLI;SSI;HU;EVAP;ETP;PE;SWI;SSWI_10J;DRAINC;RUNC;RESR_NEIGE;RESR_NEIGE6;HTEURNEIGE;HTEURNEIGE6;HTEURNEIGEX;SNOW_FRAC;ECOULEMENT;WG_RACINE;WGI_RACINE;TINF_H;TSUP_H
804000;2105000;20100520;0;0;12,6;4,6;6,163;2717,6;1539,8;66,6;2,6;3,2;-2,6;0,772;0,624;0,5;0;0;0;0;0;0;0;0;0,306;0;8,5;16,7
804000;2105000;20100521;0;0;15;3,1;7,665;2770,4;2483;71,5;3,7;4,4;-3,7;0,755;0,562;0,5;0;0;0;0;0;0;0;0;0,304;0;9,5;21,7
804000;2105000;20100522;0;0;16,3;1,8;7,976;2738,9;2823,6;68,4;3,8;4,7;-3,8;0,736;0,441;0,5;0;0;0;0;0;0;0;0;0,301;0;10,8;21,2
804000;2105000;20100523;0;0;18;1,7;8,08;2814;2802,6;62,5;4,2;5,2;-4,2;0,716;0,306;0,4;0;0;0;0;0;0;0;0;0,299;0;13,2;22,8
804000;2105000;20100524;0;0;20,4;1;8,829;2937,8;2762,5;59,2;4,2;5,2;-4,2;0,695;0,198;0,4;0;0;0;0;0;0;0;0;0,296;0;12,8;25,5
804000;2105000;20100525;0;1;21,3;2,7;6,961;2848,6;2040,8;44,7;3,8;5,8;-2,8;0,676;0,109;0,4;0;0;0;0;0;0;0;0;0,293;0;17,9;26,9
804000;2105000;20100526;0;12,2;17,3;1,8;8,976;3124,3;1359,1;73,2;2,8;3,4;9,4;0,679;0,042;0,3;0,9;0;0;0;0;0;0;0;0,29;0;15,1;23
804000;2105000;20100527;0;0,2;15,9;0,8;9,284;3022,6;1882,6;81,3;3;3,1;-2,8;0,701;-0,005;0,3;0;0;0;0;0;0;0;0;0,296;0;13,3;18,7
804000;2105000;20100528;0;0,2;16,2;2,1;8,604;3033,4;1454,5;74,1;2,7;2,8;-2,5;0,688;-0,043;0,3;0;0;0;0;0;0;0;0;0,294;0;13;19,2
804000;2105000;20100529;0;10;16,9;0,9;8,255;2719,8;2195,4;68,6;3,3;3,5;6,7;0,678;-0,076;0,3;0,8;0;0;0;0;0;0;0;0,292;0;11,6;21,9
804000;2105000;20100530;0;18,4;15,8;1,9;9,859;3325,6;736,3;86,4;1,8;1,6;16,6;0,728;-0,078;0,3;1,8;0;0;0;0;0;0;0;0,295;0;11,7;19
804000;2105000;20100531;0;0;13,6;2,4;7,559;2833,6;1436,2;77;2,6;2,3;-2,6;0,765;-0,063;0,3;0;0;0;0;0;0;0;0;0,305;0;9,6;17
804000;2105000;20100601;0;0,1;13,8;2,2;7,634;2749,3;1632,9;76,6;2,5;2,6;-2,4;0,752;-0,046;0,3;0;0;0;0;0;0;0;0;0,303;0;10,9;17,2
804000;2105000;20100602;0;0,1;15,2;3,6;8,198;2939,6;1840,8;75,1;3,5;3,4;-3,4;0,738;-0,025;0,3;0;0;0;0;0;0;0;0;0,301;0;12,6;17,9
804000;2105000;20100603;0;0;16,8;4,5;8,373;2743,5;2615,9;68,7;4,4;4,8;-4,4;0,718;-0,006;0,3;0;0;0;0;0;0;0;0;0,299;0;12,5;21,6
804000;2105000;20100604;0;0;18,7;1,3;10,108;2929,4;2974,5;73,6;4,3;5,1;-4,3;0,698;0,009;0,3;0;0;0;0;0;0;0;0;0,296;0;12,7;23,6
804000;2105000;20100605;0;0,4;22,7;0,6;12,145;3076,1;2869,8;69,9;4,5;5,3;-4,1;0,677;0,01;0,2;0;0;0;0;0;0;0;0;0,293;0;16,3;26,8
804000;2105000;20100606;0;19,3;20,4;1,2;11,573;3383,8;993,9;76,4;2,5;2,7;16,8;0,691;0,013;0,2;1,7;0;0;0;0;0;0;0;0,29;0;18,1;26,1
804000;2105000;20100607;0;0,3;18,2;1,1;10,441;3228;1401,9;78,6;2,8;2,8;-2,5;0,731;0,047;0,3;0;0;0;0;0;0;0;0;0,3;0;15,6;21
804000;2105000;20100608;0;1,6;19;1,8;11,543;3169;803,1;82;1,5;1,5;0,1;0,725;0,082;0,2;0;0;0;0;0;0;0;0;0,298;0;15,9;21,9
804000;2105000;20100609;0;1,3;20,1;0,9;10,761;2978,7;1040,9;72,1;1,3;1,8;0;0,721;0,09;0,2;0,1;0;0;0;0;0;0;0;0,298;0;18,1;23,7
804000;2105000;20100610;0;3,6;20,9;1,9;12,402;3260,6;1047,7;79,8;2;2,4;1,6;0,725;0,087;0,2;0,3;0;0;0;0;0;0;0;0,298;0;17,6;25,9
804000;2105000;20100611;0;8,4;18,6;2,4;10,225;3101,1;1596,6;75,8;3,5;3,4;4,9;0,726;0,088;0,2;0,8;0;0;0;0;0;0;0;0,298;0;15,2;23,8
804000;2105000;20100612;0;0;18,1;1,1;10,351;3072,1;2258,6;79,8;4;4,1;-4;0,733;0,104;0,2;0;0;0;0;0;0;0;0;0,301;0;13,8;23,6
804000;2105000;20100613;0;1,7;17,5;1,5;10,434;3119,4;1364,2;81,9;2,5;2,4;-0,8;0,723;0,129;0,2;0,1;0;0;0;0;0;0;0;0,298;0;14,2;20,7
804000;2105000;20100614;0;10,8;16,9;1;10,084;2903,6;762,8;82,5;0,9;0,9;9,9;0,725;0,163;0,2;1,1;0;0;0;0;0;0;0;0,297;0;14,6;19,8
804000;2105000;20100615;0;1,7;16,6;1,2;10,834;3335;675,9;90;1,2;1,3;0,5;0,76;0,228;0,3;0,1;0;0;0;0;0;0;0;0,303;0;13,4;19,4
804000;2105000;20100616;0;23,5;16,1;1,2;10,867;3402,4;563;93,1;1,6;1,2;21,9;0,8;0,311;0,6;2,9;0;0;0;0;0;0;0;0,303;0;15,6;17,5
804000;2105000;20100617;0;2;15,5;1;9,976;3088,7;437,7;89,1;0,4;0,6;1,6;0,842;0,397;0,6;0,2;0;0;0;0;0;0;0;0,315;0;13,8;17,3
804000;2105000;20100618;0;0,6;16,4;1,8;10,207;3062,9;1192,8;86;2;1,9;-1,4;0,84;0,491;0,4;0;0;0;0;0;0;0;0;0,316;0;13,8;19,4
804000;2105000;20100619;0;6,4;12,7;2,1;8,268;3202,4;736,4;87,4;2,7;1,4;3,7;0,844;0,598;0,4;0,6;0;0;0;0;0;0;0;0,314;0;11,8;14,3
804000;2105000;20100620;0;0;11,6;4,7;6,584;2751,1;2253,3;76;3,7;3,6;-3,7;0,838;0,695;0,4;0;0;0;0;0;0;0;0;0,316;0;8,8;15,7
804000;2105000;20100621;0;0;12,7;4,4;6,927;2626,6;2408,1;74,2;3,7;3,4;-3,7;0,82;0,78;0,4;0;0;0;0;0;0;0;0;0,314;0;8,7;16
804000;2105000;20100622;0;0;14,7;3,1;6,96;2576,8;2910,6;66;4,5;4,7;-4,5;0,798;0,849;0,5;0;0;0;0;0;0;0;0;0,311;0;10,2;19,1
804000;2105000;20100623;0;0;17,1;2,2;7,931;2725,1;2886,1;64,7;4,6;5;-4,6;0,776;0,915;0,5;0;0;0;0;0;0;0;0;0,308;0;11,2;22
804000;2105000;20100624;0;0;18,8;1,6;9,149;2855,5;2868,7;67,5;4,6;5,2;-4,6;0,753;0,973;0,4;0;0;0;0;0;0;0;0;0,304;0;13,2;23,9
804000;2105000;20100625;0;0;20,6;1,3;10,287;2927,3;2691,3;67,6;4,4;4,9;-4,4;0,732;1,003;0,4;0;0;0;0;0;0;0;0;0,301;0;14,3;26,1
804000;2105000;20100626;0;0;21,9;1,3;11,399;3007,1;2704,6;69;4,3;5,1;-4,3;0,71;1,006;0,4;0;0;0;0;0;0;0;0;0,298;0;15,4;27,4
804000;2105000;20100627;0;0;22,9;0,7;12,047;3045,9;2469,4;68,7;3,9;4,6;-3,9;0,69;0,979;0,4;0;0;0;0;0;0;0;0;0,295;0;17,9;28
804000;2105000;20100628;0;0;23,3;1,3;12,308;3128;2776,8;68,3;4,4;5,6;-4,4;0,669;0,95;0,4;0;0;0;0;0;0;0;0;0,292;0;17;29
804000;2105000;20100629;0;0;23,4;1,6;12,744;3100,1;2379,2;70,2;3,8;4,7;-3,8;0,651;0,885;0,3;0;0;0;0;0;0;0;0;0,289;0;17,7;28,7
804000;2105000;20100630;0;0;23,2;2,1;12,533;3093,4;2243,9;69,8;3,5;4,7;-3,5;0,633;0,805;0,3;0;0;0;0;0;0;0;0;0,286;0;18,9;28
804000;2105000;20200101;0;0;-1,1;0,5;3,564;2812,6;240,5;99,3;0,3;0,4;-0,3;0,997;1,344;2,6;0;0;0;0;0;0;0;0;0,339;0;-2;-0,7
804000;2105000;20200102;0;0;0,4;1,4;3,827;2675,5;220,7;95,7;0,2;0,3;-0,2;0,985;1,135;2,4;0;0;0;0;0;0;0;0;0,337;0;-1,5;3,4
804000;2105000;20200103;0;1,4;5,5;1,1;5,368;2610,8;317,4;92,4;0;0;1,4;0,976;0,947;2,2;0;0;0;0;0;0;0;0;0,335;0;1,1;7,6
804000;2105000;20200104;0;0,4;5;2,4;4,92;2564,4;414,5;87,6;0,5;0,4;-0,1;0,971;0,808;2;0,2;0;0;0;0;0;0;0;0,335;0;3,6;7,3
804000;2105000;20200105;0,1;0;0,7;1,3;3,534;2395,5;638,7;86,2;0,5;0,6;-0,4;0,961;0,69;1,9;0;0;0;0;0;0,001;0;0,1;0,333;0,001;-2,6;4,8
804000;2105000;20200106;0;0;2;1;3,864;2413,5;723,3;86,2;0,5;0,6;-0,5;0,951;0,498;1,8;0;0;0;0;0;0;0;0;0,331;0,001;-3;7,4
804000;2105000;20200107;0;0,2;4,8;0,8;5,029;2534,2;423,8;91,8;0,1;0,2;0,1;0,942;0,311;1,6;0;0;0;0;0;0;0;0;0,33;0,001;2,4;6,7
804000;2105000;20200108;0;0;5,7;0,7;5,339;2837,5;252,7;91,6;0,2;0,2;-0,2;0,935;0,14;1,5;0;0;0;0;0;0;0;0;0,329;0;2,5;7,2
804000;2105000;20200109;0;1,9;8,6;3,3;4,665;2634,2;495,7;67,3;0,6;1,3;1,3;0,928;0,001;1,5;0;0;0;0;0;0;0;0;0,328;0;3,1;12,6
804000;2105000;20200110;0;1,1;7,9;2;5,245;2690,9;600,9;77,4;0,7;1,1;0,4;0,926;-0,119;1,4;0,3;0;0;0;0;0;0;0;0,328;0;6,2;10,7
804000;2105000;20200111;0;0;4,8;1,9;4,587;2402,9;563,3;83,6;0,5;0,5;-0,5;0,92;-0,258;1,3;0;0;0;0;0;0;0;0;0,327;0;4,1;5,8
804000;2105000;20200112;0;0;1,6;0,5;3,898;2393,6;676;89;0,5;0,4;-0,5;0,913;-0,433;1,3;0;0;0;0;0;0;0;0;0,326;0;-1,3;4,8
804000;2105000;20200113;0;0;3,5;1,3;4,409;2470,2;377,1;87,6;0,1;0,2;-0,1;0,906;-0,54;1,2;0;0;0;0;0;0;0;0;0,324;0,001;-1;6
804000;2105000;20200114;0;0;8,9;3,4;4,717;2386;574,8;65,7;0,5;1,6;-0,5;0,899;-0,597;1,2;0;0;0;0;0;0;0;0;0,324;0;5,6;12,1
804000;2105000;20200115;0;0;9,8;4,3;5,226;2496,1;481,9;67,6;0,4;2;-0,4;0,893;-0,643;1,1;0;0;0;0;0;0;0;0;0,323;0;8,6;12
804000;2105000;20200116;0;0;8,5;2,1;5,274;2519,2;801,9;75;0,8;1,1;-0,8;0,885;-0,703;1,1;0;0;0;0;0;0;0;0;0,322;0;4,7;11,9
804000;2105000;20200117;0;11;6,9;1,9;5,308;2749,6;195,5;83,7;0,4;0,6;10,6;0,905;-0,748;1;1,4;0;0;0;0;0;0;0;0,321;0;5,8;8,2
804000;2105000;20200118;0;0,1;3,1;1,1;3,945;2185;678,6;81;0,6;0,5;-0,5;0,915;-0,77;1;0;0;0;0;0;0;0;0;0,326;0;0,8;7
804000;2105000;20200119;0;0;1,8;4;3,306;1920,6;753,2;75;0,4;0,9;-0,4;0,908;-0,788;1;0;0;0;0;0;0;0;0;0,322;0,003;-0,3;4,2
804000;2105000;20200120;0;0;1,2;2;3,006;2028,3;893,5;71,4;0,5;0,9;-0,5;0,902;-0,805;1;0;0;0;0;0;0;0;0;0,32;0,004;-1,9;5,8
804000;2105000;20200121;0;0;-0,8;0,6;2,853;2261,4;726,5;78,4;0,5;0,6;-0,5;0,895;-0,83;1;0;0;0;0;0;0;0;0;0,32;0,004;-4,1;3,6
804000;2105000;20200122;0;0;-0,7;0,5;3,124;2345,5;718,2;84,6;0,4;0,6;-0,4;0,889;-0,861;1;0;0;0;0;0;0;0;0;0,319;0,004;-4;3,2
804000;2105000;20200123;0;0;-1,8;0,5;3,306;2696,1;496,3;97;0,4;0,5;-0,4;0,883;-0,903;1;0;0;0;0;0;0;0;0;0,32;0,001;-2,8;-1,1
804000;2105000;20200124;0;0;1,1;0,3;3,964;2699,4;364;93,5;0,2;0,4;-0,2;0,878;-0,943;0,9;0;0;0;0;0;0;0;0;0,319;0,001;-2,4;3,6
804000;2105000;20200125;0;0,3;5,3;0,4;4,926;2662,2;311,2;86,6;0;0,2;0,3;0,873;-0,97;0,9;0;0;0;0;0;0;0;0;0,32;0;-0,2;8,8
804000;2105000;20200126;0;4,3;7;1;5,614;2686,5;199,7;88,1;0;0,4;4,3;0,876;-0,971;0,9;0,4;0;0;0;0;0;0;0;0,32;0;5,7;9
804000;2105000;20200127;0;2,3;6,3;3,1;5,364;2693,6;193;88,2;0,1;0,4;2,2;0,888;-0,978;0,9;0,3;0;0;0;0;0;0;0;0,321;0;2,7;9,2
804000;2105000;20200128;0;4,6;6,8;2,9;5,027;2564,4;373,6;79,3;0,4;0,9;4,2;0,891;-0,981;0,9;0,3;0;0;0;0;0;0;0;0,322;0;5,5;8,6
804000;2105000;20200129;0;4,6;5,7;1,4;5,414;2886,1;386,9;92,4;0,7;0,6;3,9;0,911;-0,955;0,9;1;0;0;0;0;0;0;0;0,324;0;5,3;7,3
804000;2105000;20200130;0;5,4;5,4;2;5,179;2775,2;207,1;89,8;0,1;0,2;5,3;0,916;-0,92;1;0,4;0;0;0;0;0;0;0;0,326;0;0,1;8,7
804000;2105000;20200131;0;0,2;10,5;1,1;7,451;2843,9;695,8;91,8;0,6;0,6;-0,4;0,926;-0,863;1;0,4;0;0;0;0;0;0;0;0,328;0;7,4;13
804000;2105000;20200201;0;2,2;9,5;1,5;6,711;2791,5;288,9;88,6;0,3;0,4;1,9;0,922;-0,805;1,1;0,1;0;0;0;0;0;0;0;0,327;0;8,1;11,1
804000;2105000;20200202;0;10,1;10,8;2,1;7,659;3156,2;191,4;92,4;0,2;0,5;9,9;0,944;-0,714;1,2;1,6;0;0;0;0;0;0;0;0,327;0;9,4;11,9
804000;2105000;20200203;0;1,5;13,1;1,8;7,637;2502;517,8;79,8;0,2;0,9;1,3;0,954;-0,603;1,3;0;0;0;0;0;0;0;0;0,332;0;11,7;14,8
804000;2105000;20200204;0;2,9;5,9;2,4;4,816;2594,3;255,6;80,7;0,6;0,4;2,3;0,954;-0,483;1,3;0,3;0;0;0;0;0;0;0;0,332;0;4,1;6,2
804000;2105000;20200205;0;0;4,6;2;4,136;2395,5;895,5;76,3;1,1;1,2;-1,1;0,952;-0,363;1,4;0,3;0;0;0;0;0;0;0;0,332;0;3,9;8,1
804000;2105000;20200206;0,1;0;0,6;0,5;3,202;2334,8;839,1;78,9;0,8;0,7;-0,7;0,943;-0,266;1,4;0;0;0;0;0;0;0;0;0,33;0,001;-2,5;4,1
804000;2105000;20200207;0;0;4,4;1,3;4,005;2396,2;1000,3;75;0,8;1,1;-0,8;0,933;-0,185;1,4;0;0;0,1;0;0,001;0,001;0;0,1;0,328;0,001;-2,6;10,4
804000;2105000;20200208;0;0;7,9;2,2;4,975;2451,5;889,6;74,3;0,9;1,2;-0,9;0,923;-0,151;1,3;0;0;0;0;0;0;0;0;0,328;0;4,5;11,6
804000;2105000;20200209;0;0;9,3;4,7;5,219;2398,3;758,6;71;0,9;1,5;-0,9;0,913;-0,142;1,3;0;0;0;0;0;0;0;0;0,326;0;5,6;12,3
804000;2105000;20200210;0;0,8;12,5;4,5;5,747;2707;739,4;62,3;1,2;2,3;-0,4;0,906;-0,159;1,2;0,1;0;0;0;0;0;0;0;0,325;0;10,9;13,3
804000;2105000;20200211;0;1,5;8,7;1,9;4,857;2550,1;304,4;68,1;0,2;1,3;1,3;0,9;-0,186;1,2;0,1;0;0;0;0;0;0;0;0,324;0;7,5;11,1
804000;2105000;20200212;0;0;5,1;0,9;3,953;2313;770,1;71,7;0,7;0,8;-0,7;0,897;-0,255;1,1;0,1;0;0;0;0;0;0;0;0,324;0;2,6;9,4
804000;2105000;20200213;0;5;5,6;2,2;4,431;2514,1;442,6;75,7;0,2;0,6;4,8;0,895;-0,341;1,1;0,2;0;0;0;0;0;0;0;0,322;0,001;0,3;8,9
804000;2105000;20200214;0;0;6,7;0,9;5,005;2510,8;909,9;80,3;0,9;1,1;-0,9;0,903;-0,411;1;0,5;0;0;0;0;0;0;0;0,325;0;6;10,6
804000;2105000;20200215;0;0,1;7,3;1,8;4,576;2488,6;1081,4;72,2;1,2;1,2;-1,1;0,893;-0,479;1;0;0;0;0;0;0;0;0;0,324;0;-1;12
804000;2105000;20200216;0;0;11,4;5;5,968;2416;704,4;69,4;0,6;1,8;-0,6;0,885;-0,535;1;0;0;0;0;0;0;0;0;0,322;0;8;13,8
804000;2105000;20200217;0;7,5;8,8;1,8;5,946;2788,9;330,6;82,6;0,8;0,7;6,7;0,896;-0,56;1;0,9;0;0;0;0;0;0;0;0,321;0;7,5;10,9
804000;2105000;20200218;0;0,6;4,7;0,7;4,248;2278,8;959,2;78,7;0,9;0,7;-0,3;0,9;-0,567;1;0;0;0;0;0;0;0;0;0,324;0;0,4;8,8
804000;2105000;20200219;0;1,6;5,6;1,1;4,891;2483;420,9;84,2;0,1;0,5;1,5;0,9;-0,56;1;0,2;0;0;0;0;0;0;0;0,323;0;4,2;8,2
804000;2105000;20200220;0;0;6,9;1,3;5,06;2474,2;1153,9;80,4;1,1;1,2;-1,1;0,894;-0,557;1;0;0;0;0;0;0;0;0;0,324;0;2,9;10,2
804000;2105000;20200221;0;0;5,4;1,3;4,186;2231,7;1131,3;73,7;1,1;1,2;-1,1;0,885;-0,557;0,9;0;0;0;0;0;0;0;0;0,322;0;4,7;9
804000;2105000;20200222;0;0;5;0,7;3,823;2464,1;1201;70,6;1,3;1,4;-1,3;0,876;-0,565;0,9;0;0;0;0;0;0;0;0;0,321;0;-2,4;11,7
804000;2105000;20200223;0;0;9,1;1,1;4,608;2548,1;1378;63,9;1,7;2,1;-1,7;0,864;-0,589;0,9;0;0;0;0;0;0;0;0;0,32;0;2,4;16,1
804000;2105000;20200224;0;0;10,6;0,6;6,016;2522,1;1305,9;74,1;1,4;1,5;-1,4;0,854;-0,636;0,9;0;0;0;0;0;0;0;0;0,318;0;5,6;16,2
804000;2105000;20200225;0;5,8;6,4;1,9;5,129;2756,6;471;83,7;1;0,7;4,8;0,853;-0,666;0,8;0,2;0;0;0;0;0;0;0;0,316;0;4,1;8,2
804000;2105000;20200226;0,4;1,4;4,2;2,9;3,872;2415,4;789,3;73,9;1,1;1,2;0,7;0,863;-0,671;0,8;0,5;0;0;0;0;0,002;0;0,4;0,319;0;3,7;5,4
804000;2105000;20200227;0;3;4,3;3,1;4,279;2422,1;432,6;80,4;0,7;0,7;2,3;0,868;-0,689;0,8;0,4;0;0;0;0;0,001;0;0;0,318;0;0,6;8,4
804000;2105000;20200228;0;0;5,3;1,6;3,519;2331,8;987,5;63,9;0,9;1,1;-0,9;0,865;-0,72;0,7;0;0;0;0;0;0;0;0;0,318;0,001;-2,9;9,4
804000;2105000;20200229;0;4;10;4,9;5,385;2558,6;600,9;68,7;0,6;2,1;3,4;0,863;-0,769;0,7;0,3;0;0;0;0;0;0;0;0,318;0;8,6;12,9
804000;2105000;20200301;0;4,6;8,9;2;5,103;2407,1;504,1;70,9;0,2;1,5;4,4;0,871;-0,767;0,7;0,2;0;0;0;0;0;0;0;0,319;0;7,3;13,7
804000;2105000;20200302;0;15;6,3;1,3;5,26;2848,2;336,1;86,1;0,7;0,6;14,3;0,922;-0,709;0,9;2,7;0;0;0;0;0;0;0;0,321;0;4,8;8,4
804000;2105000;20200303;0;0,3;4,3;0,8;3,847;2367,4;842,1;73,8;0,8;0,9;-0,5;0,932;-0,628;1;0;0;0;0;0;0;0;0;0,329;0;0,3;7,9
804000;2105000;20200304;0;5,1;6,4;1,3;4,211;2351,1;1003,3;70;0,9;1,1;4,2;0,926;-0,523;1;0;0;0;0;0;0;0;0;0,328;0;2,3;9,1
804000;2105000;20200305;0;17,7;8,5;3,4;5,962;2875,7;342,6;84;0,7;0,8;17;0,987;-0,34;1,5;3,5;0;0;0;0;0;0;0;0,33;0;6,7;10,2
804000;2105000;20200306;0;0;6,4;1,5;4,029;2295,1;1089,9;66,2;1,2;1,4;-1,2;0,989;-0,167;1,4;0;0;0;0;0;0;0;0;0,338;0;4;8,7
804000;2105000;20200307;0;0;4,6;1,2;4,1;2360;975,8;76,2;1;1,1;-1;0,978;-0,033;1,6;0;0;0;0;0;0;0;0;0,336;0,001;2,8;8,4
804000;2105000;20200308;0;2,5;6,1;1,2;4,173;2265,3;1026,4;70,6;0,8;0,9;1,7;0,968;0,068;1,7;0;0;0;0;0;0;0;0;0,334;0,001;-1,7;10,8
804000;2105000;20200309;0;5,5;6,3;0,9;4,944;2598,4;827,3;81,4;0,9;1;4,6;0,969;0,179;1,7;0,4;0;0;0;0;0;0;0;0,334;0;5,6;8,2
804000;2105000;20200310;0;2,7;6,2;1,7;5,423;2849,1;543,5;89,4;0,7;0,6;2;0,983;0,335;1,7;1,1;0;0;0;0;0;0;0;0,336;0;2,6;7,9
804000;2105000;20200311;0;0;11,7;0,8;7,057;2742,2;1565,6;81,1;1,9;2,2;-1,9;0,97;0,485;1,7;0;0;0;0;0;0;0;0;0,335;0;7,7;17
804000;2105000;20200312;0;0;10,5;0,8;6,579;2541,6;589,6;81,5;0,2;0,5;-0,2;0,959;0,571;1,7;0;0;0;0;0;0;0;0;0,333;0;5,4;14,6
804000;2105000;20200313;0;0;7,5;2,4;4,046;2193,8;1424,2;61,7;1,8;2;-1,8;0,946;0,63;1,7;0;0;0;0;0;0;0;0;0,332;0;5,2;10,8
804000;2105000;20200314;0;0;5,9;1,3;3,839;2287,3;1431,3;66,4;1,6;1,8;-1,6;0,932;0,681;1,6;0;0;0;0;0;0;0;0;0,329;0;0,6;11,3
804000;2105000;20200315;0;0;9;2,7;4,945;2335,1;1673,3;68,7;2,1;2,1;-2,1;0,916;0,66;1,5;0;0;0;0;0;0;0;0;0,327;0;0,6;15,3
804000;2105000;20200316;0;0;11,1;0,7;4,967;2432,1;1068,8;59,5;1;1,4;-1;0,904;0,624;1,4;0;0;0;0;0;0;0;0;0,325;0;6,3;14,6
804000;2105000;20200317;0;0;12;1;5,912;2617,3;1221,2;67,2;1,5;1,9;-1,5;0,893;0,591;1,2;0;0;0;0;0;0;0;0;0,324;0;7,9;16,8
804000;2105000;20200318;0;0;11,1;0,8;6,085;2560,4;1919,3;73,3;2,4;2,5;-2,4;0,878;0,564;1,2;0;0;0;0;0;0;0;0;0,322;0;3,5;17,9
804000;2105000;20200319;0;0;12,7;1;6,065;2592,4;1929,2;67,4;2,6;2,8;-2,6;0,862;0,531;1,1;0;0;0;0;0;0;0;0;0,32;0;4,7;19,2
804000;2105000;20200320;0;0;13,3;1;5,983;2594,4;1322,1;63,3;1,7;2,1;-1,7;0,848;0,468;1;0;0;0;0;0;0;0;0;0,317;0;8,2;18,9
804000;2105000;20200321;0;0;10,4;1,7;5,845;2708,2;1511,2;74;2,1;2,3;-2,1;0,836;0,385;0,9;0;0;0;0;0;0;0;0;0,315;0;4,8;16,8
804000;2105000;20200322;0;0;8,3;1,3;5,307;2733,7;937,1;76,2;1;1,4;-1;0,825;0,272;0,8;0;0;0;0;0;0;0;0;0,313;0;4,7;11
804000;2105000;20200323;0;0;6,9;1,4;4,102;2581,2;1241,5;64,9;1,6;1,9;-1,6;0,815;0,152;0,8;0;0;0;0;0;0;0;0;0,312;0;4,4;9,7
804000;2105000;20200324;0;0;4,1;1;3,132;2226,8;1957,9;61,4;2;2,2;-2;0,804;0,024;0,7;0;0;0;0;0;0;0;0;0,311;0;-2,8;9,2
804000;2105000;20200325;0;0;4,1;1,5;3,29;2282,5;1562,2;64,3;1,5;1,8;-1,5;0,793;-0,116;0,7;0;0;0;0;0;0;0;0;0,308;0,001;-2,2;9,4
804000;2105000;20200326;0;0;5,6;1,3;3,201;2254,8;1650,3;56,8;1,8;2,1;-1,8;0,783;-0,277;0,6;0;0;0;0;0;0;0;0;0,307;0;-0,3;10
804000;2105000;20200327;0;0;5,1;1;3,424;2263,6;1912;61,2;1,8;2,2;-1,8;0,772;-0,437;0,6;0;0;0;0;0;0;0;0;0,305;0,001;-1,3;9,8
804000;2105000;20200328;0;0;8,9;1,3;4,583;2559,8;1479,8;64,6;1,7;2,2;-1,7;0,762;-0,559;0,5;0;0;0;0;0;0;0;0;0,304;0;2,5;14,4
804000;2105000;20200329;0;1,3;5,3;5;4,022;2606,1;359,3;71,1;0,9;1,2;0,4;0,756;-0,658;0,5;0;0;0;0;0;0;0;0;0,303;0;2,3;7,8
804000;2105000;20200330;0;0;4;4,2;3,593;2420,4;1159,6;69,7;1,4;1,9;-1,4;0,752;-0,703;0,5;0;0;0;0;0;0;0;0;0,303;0;2,3;7
804000;2105000;20200331;0;0;4;1,7;2,751;2162,6;2019,7;55;2;2,4;-2;0,742;-0,73;0,5;0;0;0;0;0;0;0;0;0,301;0,001;-3,5;10
804000;2105000;20200401;0;0;5,7;0,7;3,435;2185,4;2299;59,9;2,1;2,6;-2,1;0,731;-0,755;0,4;0;0;0;0;0;0;0;0;0,299;0,001;-2,6;12,7
804000;2105000;20200402;0;0;7,1;0,9;3,665;2340,6;2005,2;58,9;2,1;2,7;-2,1;0,72;-0,798;0,4;0;0;0;0;0;0;0;0;0,298;0;0,7;14,1
804000;2105000;20200403;0;0;6,4;2,3;3,527;2245,7;2041,2;58,8;1,9;2,7;-1,9;0,709;-0,838;0,4;0;0;0;0;0;0;0;0;0,296;0;0,2;11,4
804000;2105000;20200404;0;0;9,2;0,8;4,334;2352,8;2324,4;59,6;2,2;3;-2,2;0,698;-0,901;0,4;0;0;0;0;0;0;0;0;0,295;0;0,6;15,1
804000;2105000;20200405;0;0;13,6;2,6;4,363;2582,1;2231,3;46,6;2,9;4,7;-2,9;0,684;-0,952;0,3;0;0;0;0;0;0;0;0;0,293;0;7,9;19,2
804000;2105000;20200406;0;0;14,3;2,4;4,572;2465,8;2420,2;45;2,7;4,9;-2,7;0,67;-1,006;0,3;0;0;0;0;0;0;0;0;0,291;0;9,2;19,5
804000;2105000;20200407;0;0;13,7;0,7;5,371;2573,3;2320,1;56,1;2,4;3,7;-2,4;0,658;-1,068;0,3;0;0;0;0;0;0;0;0;0,289;0;4,9;20,6
804000;2105000;20200408;0;0;14,5;0,6;5,407;2612,5;2318,4;54,6;2,5;3,9;-2,5;0,646;-1,142;0,3;0;0;0;0;0;0;0;0;0,287;0;6,5;21,6
804000;2105000;20200409;0;0;14,2;0,9;5,553;2630,5;2337,7;56,6;2,4;4;-2,4;0,634;-1,22;0,3;0;0;0;0;0;0;0;0;0,286;0;6,4;21,5
804000;2105000;20200410;0;0;14,5;0,7;5,652;2613,7;2433,6;56;2,4;4,1;-2,4;0,622;-1,304;0,3;0;0;0;0;0;0;0;0;0,284;0;6,1;22,4
804000;2105000;20200411;0;0;15,9;0,4;6,008;2640,4;2433;55,3;2,5;4,1;-2,5;0,61;-1,378;0,2;0;0;0;0;0;0;0;0;0,282;0;9,3;22,2
